Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
KMB,Kimberly-Clark,0.00,115.48,45364495152.34,-4.87,0.05,7647999940.11,0.44,0.01,7062999981.04,118.37,3108000032.66,0.05,208946616.11,299000005.65,883999983.94,0.01,0.44,883999983.94,0.84,Consumer Defensive,Consumer Packaged Goods,Manufacturers hygiene and healthcare products,False
FOXA,Twenty-First Century Fox,0.00,27.09,45110431420.74,9.94,0.08,19487999886.88,0.22,0.28,28613999969.85,37.03,6245999931.64,0.08,295341348.58,13806999897.79,4681000034.80,-0.26,0.22,4681000034.80,0.87,Consumer Cyclical,Entertainment,A media and entertainment company,False
MON,Monsanto,0.00,99.44,44720219322.12,-3.77,0.09,9039999988.11,0.20,0.10,11898000085.39,92.35,2375000012.38,0.04,373432763.65,4534000078.38,1735999970.61,0.10,0.20,1676000016.95,0.88,Basic Materials,Agriculture,Provider of agricultural products,False
ESRX,Express Scripts Holding,0.00,69.85,44449346966.92,1.19,0.09,16108499919.55,0.16,0.36,29404100277.95,90.95,4826900057.19,0.12,271562974.44,15600300202.50,2304699987.50,-0.23,0.16,2304699987.50,0.79,Healthcare,Health Care Plans,Provides pharmacy benefit management services,False
PNC,PNC Financial Services Gr,0.00,96.64,44271049776.08,6.77,0.07,50306000770.77,0.06,0.97,64424000997.31,95.23,5270000047.51,0.09,241396592.81,45707000423.56,,0.04,0.08,31588999546.45,0.99,Financial Services,Banks,A financial services company,False
SYK,Stryker,0.00,120.85,43572504006.43,6.26,0.02,6712999863.22,0.17,0.21,13091999868.67,97.03,2153000033.14,0.03,139781023.69,9331999891.18,3022000039.00,0.26,0.16,2953000005.78,0.98,Healthcare,Medical Devices,A medical technology company,False
BK,Bank of New York Mellon,0.00,43.88,42578855283.75,9.84,0.06,25366999950.74,0.07,0.77,-38211999340.78,43.31,4444000059.90,0.05,214004781.97,36152999431.64,,0.03,-0.12,99731999696.09,1.00,Financial Services,Asset Management,A investment company,False
ITW,Illinois Tool Works,0.00,117.74,42538443458.24,2.35,0.05,7692999912.72,0.30,0.12,10181999888.71,89.32,3000999958.89,0.05,183721312.52,4788000077.39,2298999960.41,0.34,0.30,2298999960.41,0.97,Industrials,Industrial Products,A manufacturer of industrial products & equipment,False
REGN,Regeneron Pharmaceuticals,0.00,367.77,42330497489.82,-4.74,0.00,382227995.61,0.35,0.12,3953115964.19,402.66,1214820017.42,0.02,277405757.78,4491246967.42,1408391011.55,-0.09,0.31,920359004.49,0.63,Healthcare,Biotechnology,A biopharmaceutical company,False
PSX,Phillips 66,0.00,79.89,42115513721.72,-0.83,0.06,8857999838.37,0.11,0.55,29426000465.72,93.15,3276000003.46,-0.02,190490563.99,22905000093.53,2336999978.88,-0.12,0.11,2336999978.88,0.86,Energy,Oil & Gas - Refining & Marketing,Markets refined petroleum products,False
TEVA,Teva Pharmaceutical Indus,0.00,38.77,42053140503.25,-12.99,0.04,10917999789.73,0.15,0.75,30463999636.98,74.09,4477000117.53,0.12,366956143.35,26530000221.72,6983999969.73,-0.46,0.15,6983999969.73,0.59,Healthcare,Drug Manufacturers,A generic pharmaceutical company,False
SCHW,Charles Schwab,0.00,32.41,41767234543.05,1.60,0.01,7875999893.86,0.13,0.31,7700999761.57,35.17,2603000015.37,0.04,225271048.72,12800999971.81,,-0.07,0.34,12976000075.77,0.94,Financial Services,Brokers & Exchanges,Financial services provider,False
AET,Aetna,0.00,112.77,40499859536.67,0.63,0.01,20662199666.87,0.29,0.46,19879699781.54,109.06,4946700026.04,0.14,225703625.65,18283699721.75,22048399731.15,0.04,0.25,19066199934.15,0.92,Healthcare,Health Care Plans,Provides health care benefits,False
ADP,Automatic Data Processing,0.00,91.15,40234806779.95,5.88,0.05,2007700015.51,0.66,0.10,3440199947.59,86.32,2253800005.49,0.04,141390836.00,4250099970.23,2817599971.43,0.08,0.66,2817599971.43,0.95,Industrials,Business Services,Provides business outsourcing solutions,False
RTN,Raytheon,0.00,136.51,40171282587.76,0.15,0.05,5334000110.50,0.25,0.26,13458999913.49,120.86,3205999984.83,0.05,207816942.24,10466999937.38,2803999981.23,0.15,0.24,2341999976.02,0.96,Industrials,Aerospace & Defense,Develops integrated defense system,False
TGT,Target,0.00,67.05,39481708593.14,-1.96,0.15,12710000201.81,0.22,0.30,22807000943.49,80.19,4985000105.97,0.08,362175403.17,11577000194.60,1480000029.47,-0.14,0.22,1480000029.47,0.80,Consumer Defensive,Retail - Defensive,Operates general merchandise discount stores,False
PSA,Public Storage,0.00,216.38,38692786368.03,3.18,0.03,430892004.62,0.25,0.13,5415835032.04,222.04,1345981970.69,0.04,185549652.01,5042155932.08,57213000.17,0.01,0.25,57213000.17,0.78,Real Estate,REITs,Engaged in the business of self-storage facilities,False
ZURVY,Zurich Insurance Group,0.00,26.27,38361181225.44,1.94,0.07,10686000091.13,0.09,0.81,34973000706.02,25.70,2966000044.14,0.06,1716844.93,31632000221.43,7345000109.71,0.09,0.09,7345000109.71,0.99,Financial Services,Insurance,Offers general & life insurance products,False
BDX,Becton Dickinson,0.00,178.71,38269160804.30,2.73,0.02,11911999956.35,0.08,0.21,18258999693.88,161.22,1429999978.03,0.05,152024827.96,8032999861.53,2046000024.14,0.13,0.08,1686000031.91,0.98,Healthcare,Medical Instruments & Equipment,Provides medical devices & instrument systems,False
NOC,Northrop Grumman,0.00,229.87,38206051456.71,6.81,0.05,6387000012.78,0.28,0.14,11050999923.19,203.21,3051000040.46,0.05,188965554.21,5766999887.21,1102999996.86,0.15,0.28,1102999996.86,1.00,Industrials,Aerospace & Defense,Provides security systems and services,False
HPE,Hewlett Packard,0.00,23.24,37890973464.82,5.73,0.01,16265000101.30,0.09,0.84,37948000331.67,-38.04,3491999949.29,-0.01,226128804.22,32426000427.16,10742999776.93,-1.62,0.09,10742999776.93,1.00,Technology,Communication Equipment,Provides IT solutions,False
GIS,General Mills,0.00,63.71,37777567904.07,2.84,0.05,8871899918.17,0.21,0.13,13014500060.54,51.27,2669899986.47,0.05,213341837.57,4908300016.37,765700014.43,0.28,0.21,765700014.43,0.88,Consumer Defensive,Consumer Packaged Goods,Manufacturer & marketer of branded consumer foods,False
CUK,Carnival,0.00,49.64,37661414467.44,5.80,0.09,9393000008.15,0.09,0.61,31831000109.44,58.41,2984000007.50,0.06,16034296.41,22899999530.58,462000005.36,-0.13,0.09,462000005.36,0.86,Consumer Cyclical,Travel & Leisure,A cruise leisure travel company,False
MCK,McKesson,0.00,130.51,37635801740.41,-20.24,0.04,8106999935.41,0.27,0.32,12091999744.81,159.83,3212000012.91,0.16,365531285.42,9448999838.16,5464000041.52,-0.18,0.27,5464000041.52,0.65,Healthcare,Medical Distribution,Distributes pharmaceuticals & medical supplies,False
CCL,Carnival,0.00,49.82,37461903964.03,6.34,0.09,9393000008.15,0.09,0.61,31831000109.44,56.05,2984000007.50,0.06,212027429.40,22899999530.58,462000005.36,-0.09,0.09,462000005.36,0.90,Consumer Cyclical,Travel & Leisure,A global cruise company,False
EBAY,eBay,0.00,28.03,37144720362.43,-10.90,0.08,9031000156.48,0.30,0.22,14096999989.11,31.84,2349000012.53,0.08,312027419.38,6819000132.44,8045000059.59,-0.12,0.17,1753000008.73,0.85,Consumer Cyclical,Retail - Apparel & Specialty,Provides online marketplace for the sale of goods,False
NVDA,NVIDIA,0.00,71.16,36658200434.59,7.61,0.02,1435999995.67,1.02,0.12,5489999944.16,-59.80,1058999983.71,0.03,624060788.56,4479999949.78,4878999973.60,-2.20,0.19,426000005.47,0.99,Technology,Semiconductors,A visual computing company,False
COF,Capital One Financial,0.00,72.84,36351480064.28,0.94,0.12,58741000627.08,0.05,1.37,97859999652.27,81.08,5682999916.89,0.27,234821856.05,48213000014.85,,-0.08,0.06,9094000041.69,0.91,Financial Services,Credit Services,A financial services holding company,False
PRU,Prudential Financial,0.00,88.75,35681049375.08,5.19,0.08,22386999659.63,0.11,1.48,54090000925.54,85.94,5121999936.63,0.48,199446785.94,56431001032.54,29982000057.80,0.06,0.10,24727999808.94,1.00,Financial Services,Insurance - Life,Provides insurance services,False
ECL,Ecolab,0.00,113.60,35492975986.37,-3.04,0.04,6662599867.95,0.13,0.21,13351599944.94,115.96,1680899959.46,0.04,94336628.12,6869600075.97,180600002.85,-0.01,0.13,180600002.85,0.92,Basic Materials,Chemicals,Provides cleaning and sanitizing products,False
CME,CME Group,0.00,105.63,35417136291.40,1.64,0.02,2230699966.67,0.10,0.59,22075099628.87,97.46,2132399992.00,0.04,141368980.69,21264899981.30,1503800018.70,0.11,0.10,1420499973.77,0.96,Financial Services,Brokers & Exchanges,Provides clearing and settlement services,False
YUM,Yum Brands,0.00,62.00,35405646142.92,-2.11,0.23,9166999854.80,0.49,-0.08,4385999769.74,36.36,2150000002.84,0.04,309990063.43,-1895999971.68,2885000041.20,0.76,0.49,2885000041.20,0.95,Consumer Cyclical,Restaurants,Develops and operates quick service restaurants,False
EMR,Emerson Electric,0.00,51.33,35079225743.95,1.06,0.07,6645999908.16,0.28,0.24,11081999555.58,43.92,3136999890.53,0.08,194212634.05,7617999916.30,3182000050.85,0.21,0.28,3182000050.85,0.91,Industrials,Industrial Products,Designs and supplies products and technology,False
MMC,Marsh & McLennan,0.00,65.38,34851467505.36,-0.23,0.04,4756000001.88,0.26,0.20,10121999828.33,47.92,2624999958.91,0.05,126727251.72,6753999876.53,1387999978.02,0.40,0.26,1387999978.02,0.96,Financial Services,Brokers & Exchanges,A professional services firm,False
PX,Praxair,0.00,117.85,34464540141.05,0.62,0.03,9841999820.07,0.16,0.16,14459999999.75,112.25,2262999963.49,0.04,147139033.21,5244999934.93,626999992.61,0.08,0.16,626999992.61,0.96,Basic Materials,Chemicals,An industrial gases supplier,False
BAM,Brookfield Asset Mgmt,0.00,35.23,33737391355.42,-0.17,0.02,65530000408.00,0.05,0.64,83143000810.97,27.72,3418000002.76,0.04,28726054.32,21632999720.49,11323999998.25,0.29,0.04,4019999931.83,0.98,Real Estate,Real Estate Services,Operates as an asset manager,False
unknown,unknown,0.00,78.95,33532127632.02,-1.68,0.16,9087999847.93,0.38,0.19,14429999724.45,94.48,5064000106.73,0.09,243461595.31,6081999989.06,1829999967.59,-0.13,0.35,740000007.19,0.81,unknown,unknown,unknown,False
CI,Cigna,0.00,128.77,33436221562.46,3.02,0.01,5050999906.95,0.21,0.42,15801000068.56,132.85,3032999918.28,0.11,151774188.23,13973999875.46,4221000021.27,-0.03,0.19,3223999988.29,0.87,Healthcare,Health Care Plans,Provides insurance & health services,False
SPGI,S&P Global,0.00,126.42,33411839799.75,2.99,0.06,3963000026.76,1.45,0.01,2025999983.20,94.98,2935000032.57,0.05,120618041.79,462000005.36,2399000038.67,0.35,1.45,2399000038.67,0.99,Industrials,Business Services,Provides financial information services,False
STZ,Constellation Brands,0.00,166.55,33382766200.19,-1.86,0.01,8028999878.89,0.13,0.21,15034099654.39,142.98,2022000034.97,0.02,186288644.50,7182400055.44,177299999.93,0.17,0.13,177299999.93,0.97,Consumer Defensive,Beverages - Alcoholic,An international beverage alcohol company,False
TRV,Travelers Companies,0.00,108.01,33022624540.70,-5.25,0.11,6436000121.69,0.15,0.80,30605999999.20,113.31,3960000018.52,0.12,183646104.69,24438999565.97,5071999963.73,-0.03,0.13,269000003.68,0.91,Financial Services,Insurance - Property & Casualty,Provides property & casualty insurance services,False
ANTM,Anthem,0.00,126.84,32977958372.78,4.05,0.02,15610200110.80,0.24,0.74,37808399664.24,133.07,4271100000.09,0.10,201476662.07,24744200492.16,22259000444.96,-0.03,0.11,2545999966.81,0.86,Healthcare,Health Care Plans,Provides health benefit services,False
ATVI,Activision Blizzard,0.00,41.01,32846991221.45,-4.41,0.01,6362000095.04,0.11,0.29,11151000001.68,19.89,1237000021.98,0.07,362228969.21,8817999963.20,4028999976.08,1.08,0.11,4028999976.08,0.90,Technology,Application Software,Develops and publishes video games,False
AMAT,Applied Materials,0.00,29.51,32588950364.88,3.04,0.09,3343000007.86,0.26,0.21,7334000133.66,-46.56,1797999977.86,0.06,385927039.95,6819000132.44,3266000062.54,-1.64,0.25,2828000038.19,0.97,Technology,Semiconductors,Manufactures equipment for semiconductor industry,False
APD,Air Products & Chemicals,0.00,136.93,32556082425.16,3.23,0.03,6225200023.78,0.18,0.24,11803499833.57,128.60,2088399968.37,0.04,236733588.31,7079600013.74,1501300009.93,0.09,0.18,1501300009.93,0.94,Basic Materials,Chemicals,Supplier of hydrogen and helium,False
EL,The Estee Lauder,0.00,80.31,32387562312.44,-7.99,0.04,2500000009.85,0.32,0.12,5493000010.26,86.26,1575099998.59,0.04,160570910.81,3656999977.14,1188999976.24,-0.06,0.29,663999992.65,0.83,Consumer Defensive,Consumer Packaged Goods,Manufactures & markets personal care products,False
ICE,Intercontinental Exchange,0.00,54.62,32089890487.42,2.92,0.02,6305000100.27,0.10,0.48,21358999788.88,51.05,2027000046.88,0.05,160224345.48,15511999819.04,482000007.21,0.13,0.10,457999996.86,0.96,Financial Services,Brokers & Exchanges,Operates regulated exchanges,False
CCI,Crown Castle Intl,0.00,89.80,31801855131.65,0.90,0.04,12592957748.84,0.05,0.22,19190357528.43,83.31,916917989.70,0.03,242212777.41,6753618999.13,156219000.65,0.12,0.05,156219000.65,0.88,Communication Services,Communication Services,Provides wireless communication & broadcasting,False
AEP,American Electric Power,0.00,63.23,31572663355.11,3.08,0.04,21182999805.39,0.03,0.56,38292699397.62,48.48,1096699994.97,-0.02,169829584.05,17321900314.40,491399989.85,0.35,0.03,212199996.77,0.89,Utilities,Utilities - Regulated,An electric utility company,False
LBTYA,Liberty Global Gr,0.00,33.14,31443413960.17,2.63,0.08,43947499552.05,0.05,0.40,54968898956.60,52.13,2495999976.44,0.14,69199668.07,11998499800.47,977100015.03,-0.36,0.05,977100015.03,0.80,Communication Services,Communication Services,Provides cable network services,False
VMW,VMware,0.00,77.46,31130345020.13,5.53,0.04,1500000003.90,0.97,0.26,6980000078.79,49.30,1343000037.75,0.07,181667679.88,8134000116.99,8253999846.06,0.57,0.19,2654000017.30,0.99,Technology,Application Software,Provides virtualization infrastructure solutions,False
BBT,BB&T,0.00,38.88,30722948659.30,0.34,0.03,26839999925.53,0.06,0.86,51058999293.83,37.45,3363000045.31,0.04,176021717.09,26999000268.61,,0.07,0.07,2779999993.85,0.99,Financial Services,Banks,Provides banking services,False
EXC,Exelon,0.00,33.66,30722420960.72,4.70,0.04,36051000676.90,0.05,0.84,60181001747.46,16.54,3104999979.48,0.02,158210991.93,26026999974.19,1897000005.17,1.11,0.05,1897000005.17,0.90,Utilities,Utilities - Regulated,An electric utility services company,False
PCG,PG&E,0.00,62.02,30493633080.86,5.44,0.03,17833000326.11,0.04,0.55,35116000633.56,45.81,1341000007.52,-0.05,162908784.07,17353999959.02,70999999.65,0.39,0.04,70999999.65,0.95,Utilities,Utilities - Regulated,Distribution of electricity and natural gas,False
SSREY,Swiss Re,0.00,23.25,30030451938.68,5.35,0.08,11805000100.22,0.15,1.15,42090999369.55,24.27,4525999973.11,0.23,1175058.42,38531999836.36,19103000110.60,0.01,0.11,8245999944.10,0.93,Financial Services,Insurance - Specialty,An insurance company,False
SE,Spectra Energy,0.00,41.38,29967749944.85,-1.15,0.04,15198000094.80,0.06,0.26,22201999780.52,-11.65,1283000031.34,-0.05,219106477.25,7468000127.54,464000007.39,-4.68,0.06,464000007.39,0.94,Energy,Oil & Gas - Midstream,A natural gas infrastructure company,False
ETN,Eaton,0.00,63.00,29878336490.45,-0.19,0.06,8431999908.24,0.10,0.54,23342000139.14,50.96,2317000027.22,0.08,160630175.25,15404000251.27,706999995.14,0.28,0.10,494000002.07,0.93,Industrials,Industrial Products,A power management company,False
AON,Aon,0.00,112.15,29877343665.49,2.09,0.06,6160000011.76,0.19,0.18,11111000060.50,91.53,1993999962.08,0.07,88857457.14,5434000034.18,945999986.44,0.24,0.18,483000006.35,0.99,Financial Services,Brokers & Exchanges,Provides risk & insurance brokerage services,False
JCI,Johnson Controls,0.00,43.94,29674315814.45,10.98,0.06,7997999947.50,0.12,0.34,17129999757.14,33.61,1969000015.23,0.01,337203719.70,9598999953.50,466999999.47,0.34,0.12,466999999.47,1.00,Consumer Cyclical,Autos,Provides automotive interiors & power solutions,False
DAL,Delta Air Lines,0.00,44.53,29477005805.55,14.36,0.10,7564999945.79,0.45,0.38,18437000070.39,56.00,7649000021.89,0.12,394400239.99,12510000033.54,3152000008.75,-0.20,0.42,1637999985.04,0.85,Industrials,Airlines,Provides air transportation service,False
AFL,Aflac,0.00,70.09,29436173166.88,-1.25,0.07,5764999945.27,0.17,0.80,23280000167.44,61.10,4024000032.88,0.21,116965435.29,22785000287.85,5270000047.51,0.17,0.17,5270000047.51,0.94,Financial Services,Insurance - Life,A life insurance company,False
CTSH,Cognizant Tech Solns,0.00,54.89,28957243321.91,10.02,0.01,908800005.26,0.36,0.31,9087200121.27,74.28,2241099963.81,0.04,299182732.50,9862900025.91,4481199998.13,-0.26,0.25,1684500017.66,0.81,Technology,Application Software,"Provides IT, and consulting services",False
CSX,CSX,0.00,32.07,28852723522.54,5.25,0.06,10518999816.97,0.15,0.39,21585999702.21,17.33,3176000057.81,0.04,217121948.67,11670000104.00,755000010.56,0.89,0.15,603000001.76,1.00,Industrials,Transportation & Logistics,A rail transportation company,False
HCA,HCA Holdings,0.00,80.88,28637012359.26,6.76,0.11,31441000048.20,0.27,-0.26,23001000048.43,65.47,6137000043.51,0.09,206772122.97,-7763000023.40,676999996.08,0.24,0.27,676999996.08,0.99,Healthcare,Health Care Providers,A health care services company,False
NSC,Norfolk Southern,0.00,96.00,28491939798.30,1.41,0.05,10105000093.06,0.14,0.44,21517000664.40,87.61,2955000059.17,0.04,136451182.55,12395999943.33,983999991.15,0.12,0.14,983999991.15,0.98,Industrials,Transportation & Logistics,Provides rail transportation of raw materials,False
INTU,Intuit,0.00,108.35,28375764600.01,1.27,0.09,1000000005.25,1.15,0.04,1523000023.79,98.77,1242000045.08,0.03,145896836.07,1160999995.36,1080000010.93,0.11,0.82,637999992.00,0.93,Technology,Application Software,Provides financial management solutions,False
PLD,Prologis,0.00,51.05,28212956304.59,2.68,0.03,11256996995.81,0.02,0.55,25602808368.00,26.96,609721012.73,-0.04,128423227.18,14720931786.47,375120006.71,0.95,0.02,375120006.71,0.94,Real Estate,REITs,Invests in industrial real estate,False
WM,Waste Management,0.00,65.30,28200342158.81,4.60,0.04,9261000172.57,0.15,0.19,14590000292.67,43.59,2180999957.12,0.05,131633381.77,5359000069.43,30000000.49,0.54,0.15,30000000.49,0.96,Industrials,Waste Management,Provides waste management services,False
KR,Kroger,0.00,30.90,28023063624.91,2.62,0.05,12420000171.04,0.19,0.23,18676999871.48,47.99,3565000052.36,0.04,341708972.62,6575999882.20,319000006.02,-0.35,0.19,319000006.02,0.73,Consumer Defensive,Retail - Defensive,Operates as a retailer,False
MNST,Monster Beverage,0.00,136.00,27946267063.40,-4.98,0.08,,0.38,0.13,3056873981.82,146.46,1062057994.02,0.01,130278944.65,3398399969.30,599179002.16,-0.07,0.35,341525994.60,0.84,Consumer Defensive,Beverages - Non-Alcoholic,Manufactures and distributes beverages,False
