Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
VZ,Verizon Communications,0,47.65,211886171771.92,-4.51,0.05,106590997980.77,0.24,0.11,120609997694.8,42,28779999898.73,0.06,655415897.03,20459999780.56,6440999917.03,0.19,0.24,6440999917.03,0.84,Communication Services,Communication Services,Provider of communications services,False
CMCSA,Comcast,0,62.52,160000516133.27,-3.76,0.05,60428001161.32,0.15,0.36,111101999552.25,60.98,16597000014.03,0.05,578049398.48,53481000027.35,2806999991.89,0.04,0.15,2806999991.89,0.92,Communication Services,Communication Services,A media and technology company,False
CHTR,Charter Communications,0,262.26,73142386498.37,1.71,0.01,61995999387.08,0.02,0.57,101107997893.18,237.96,2239000020.52,-0.57,657724397.21,40276999862.28,1165000009.31,0.1,0.02,1165000009.31,0.95,Communication Services,Communication Services,Provides cable services,False
AMT,American Tower,0,115.93,48220692277.53,6.42,0.02,18679136068.74,0.07,0.14,24856099954.33,96.57,1765857031.45,0.04,227219774.27,6707321951.21,530357991.52,0.22,0.07,530357991.52,0.98,Communication Services,Communication Services,Develops & operates wireless communications sites,False
CCI,Crown Castle Intl,0,89.8,31801855131.65,0.9,0.04,12592957748.84,0.05,0.22,19190357528.43,83.31,916917989.7,0.03,242212777.41,6753618999.13,156219000.65,0.12,0.05,156219000.65,0.88,Communication Services,Communication Services,Provides wireless communication & broadcasting,False
LBTYA,Liberty Global Gr,0,33.14,31443413960.17,2.63,0.08,43947499552.05,0.05,0.4,54968898956.6,52.13,2495999976.44,0.14,69199668.07,11998499800.47,977100015.03,-0.36,0.05,977100015.03,0.8,Communication Services,Communication Services,Provides cable network services,False
CTL,CenturyLink,0,24.16,14975944692.02,-12.59,0.11,19718000048.55,0.08,1.05,33470000343.88,39.68,2689999976.19,0.14,207676033.57,13891999968.59,139999997.12,-0.34,0.08,139999997.12,0.74,Communication Services,Communication Services,Provides communications services,False
SBAC,SBA Communications,0,108.95,13976863555.57,0.43,0.03,9031267955.22,0.05,-0.12,7196981014.15,105.9,362006005.28,0.04,88793297.25,-1669061973.08,165445998.2,0.03,0.05,165225000.05,0.92,Communication Services,Communication Services,Owner & operator of wireless communication towers,False
FTR,Frontier Communications,0,3.24,4879975265.67,-21.93,0.13,17942999840.49,0.04,1.25,22369000408.95,34.89,814999991.35,0,91981102.84,4756999968.18,331000003.19,-0.9,0.04,331000003.19,0.56,Communication Services,Communication Services,A telecommunication company,False
CABO,Cable One,0,586.86,3340562285.26,0.35,0.03,537980994.6,0.23,0.13,851899004.18,567.21,192783999.22,0.03,20557860.77,437618997.62,123700997.88,0.04,0.23,123700997.88,0.98,Communication Services,Communication Services,Owns and operates cable systems,False
USM,United States Cellular,0,34.81,3081902239.24,-3.33,0,1632000007.38,0,1.23,4593000039.35,50.48,2405000.07,-0.01,2798178.73,3634999933.39,674000006.57,-0.31,0,674000006.57,0.76,Communication Services,Communication Services,Provides wireless telecommunications services,False
IDCC,InterDigital,0,71.95,2712765007.43,-7.53,0.04,268847003.63,2.99,0.25,688409012.68,38.56,281496997.08,0.1,27849061.39,606724010.74,781548987.58,0.88,0.41,187162003.22,0.89,Communication Services,Communication Services,Develops digital wireless technology solutions,False
CCOI,Cogent Communications,0,40.2,1677603880.43,16.73,0.04,575752011.63,0.17,-0.02,387115010.52,25.18,65422998.27,0.03,13336150.87,-40486000.83,148151001.31,0.65,0.17,148151001.31,0.93,Communication Services,Communication Services,An Internet service provider,False
VG,Vonage Holdings,0,6.36,1430593275.07,0.16,0.02,348010002,0.06,0.32,755508006.59,10.43,47238000.54,0.05,19749650.29,440733997.71,39794999.61,-0.39,0.06,33236000.49,0.9,Communication Services,Communication Services,Provides VoIP telephone services,False
SHEN,Shenandoah,0,24.45,1330931633.25,-6.03,0.01,815573016.45,0.05,0.25,1079109021.88,24.12,51972000.78,0.01,8606775.8,304106997.17,40571000.54,0.02,0.05,40571000.54,0.58,Communication Services,Communication Services,A telecommunications holding company,False
CNSL,Consolidated Comms Hldgs,0,24.99,1278531907.73,2.08,0.06,1391977976.13,0.06,0.16,1564848970.76,8.87,89706999.39,0.08,5422196.26,206274001.1,33403000.07,1.99,0.06,33403000.07,0.88,Communication Services,Communication Services,Provides telecommunication services,False
ATNI,ATN International,0,66.82,1050495824.2,0.36,0.02,118896998.78,0.08,0.62,510339994.44,80.6,40762999.14,0.02,4919882.47,671706004.51,287684998.32,-0.16,0.08,280263003.53,0.82,Communication Services,Communication Services,Provides telecommunications services,False
WIN,Windstream Holdings,0,7.14,967460958.28,-13.98,0.16,9822299884.5,0.06,0.37,10109899774.43,-7.28,622500003.84,-0.26,13941644.35,329199998.9,41599999.81,-2.06,0.06,41599999.81,0.69,Communication Services,Communication Services,Provides communication and technology solutions,False
ELNK,EarthLink Holdings,0,5.27,654067144.41,-13.89,0.04,471077004.26,0.08,0.04,422236995.2,49.03,34648999.22,0.1,3499833.13,27993000.32,76832999.53,-0.89,0.08,76832999.53,0.56,Communication Services,Communication Services,"Provides network, security & cloud solutions",False
IQNT,Inteliquent,0,22.85,552523829.48,37.32,0.03,,0.8,0.26,69947001.73,6.03,55727000.38,0.04,7748603.64,189830003.53,119883000.56,2.89,0.8,119883000.56,1,Communication Services,Communication Services,Provides voice telecommunication services,False
GNCMA,General Communication,0,15.8,510372490.1,9.04,0.1,1394173011.33,0.06,0.11,1362790055.69,41.9,86711998.52,0.02,2510232.26,61239000.6,92622000.38,-0.62,0.06,92622000.38,0.73,Communication Services,Communication Services,Provides communication services,False
SPOK,Spok Holdings,0,17,366133674.77,-3.02,0.06,,0.11,0.95,209992999.58,23.08,23999000.56,0.08,1552891.92,332454003.45,122461000.8,-0.24,0.11,122461000.8,0.83,Communication Services,Communication Services,Provides wireless communications solutions,False
HD,Home Depot,0,124.25,158993624845.88,-1.27,0.06,20942999885.81,0.54,0.04,23581999172.97,125.06,12710000201.81,0.06,616126763.9,6657000022.27,4018000035.85,0.01,0.54,4018000035.85,0.9,Consumer Cyclical,Retail - Apparel & Specialty,A home improvement retailer,False
DIS,Walt Disney,0,94.38,149235414781.99,2.74,0.08,20441000185.88,0.25,0.29,59407000242.3,114,14645000395.38,0.05,654928814.45,44192999182.58,5226999984.18,-0.16,0.25,5226999984.18,0.79,Consumer Cyclical,Entertainment,A diversified entertainment company,False
MCD,McDonald's,0,114.11,98443837508.24,0.38,0.15,26006999980.25,0.35,-0.02,22116199780.07,113.32,7655899821.12,0.05,516294578.06,-1624099975.43,2266700031,0.04,0.35,2266700031,0.87,Consumer Cyclical,Restaurants,Franchises and operates restaurants,False
NKE,Nike,0,51.08,88326620831.16,-1.43,0.06,2058999960.16,0.46,0.14,11564999903.79,72.5,4309999961.44,0.03,515658623.26,12164999774.94,4786999965.31,-0.29,0.37,2659000042.21,0.76,Consumer Cyclical,Manufacturing - Apparel & Furniture,"Provides athletic footwear, apparel & accessories",False
SBUX,Starbucks,0,54.62,79401723295.45,3.21,0.04,3602199983.86,0.58,0.07,7357400121.27,66.78,4172000054.36,0.04,467174091.73,5884000111.88,2263199967.82,-0.17,0.57,2128799979.82,0.87,Consumer Cyclical,Restaurants,A retailer of specialty coffee,False
PCLN,Priceline Group,0,1578.13,72731270590.65,8.16,0.02,7255204966.69,0.28,0.13,13836191749.34,1558.89,3429332088.26,0.04,631473549.85,9274704844.43,4370959941.41,0.01,0.25,2693717989.13,1,Consumer Cyclical,Travel & Leisure,Provides online travel and related services,False
LOW,Lowe's Companies,0,66.81,63159158123.05,-4.68,0.08,15810999722.86,0.26,0.12,20735999513.79,75.71,5404000000.05,0.07,417532555.08,6912999938.42,2156000035.29,-0.1,0.26,1988000035.03,0.81,Consumer Cyclical,Retail - Apparel & Specialty,A home improvement retailer,False
TWX,Time Warner,0,87.87,61924020401.77,11.84,0.06,24471000175.11,0.16,0.36,46441000183.14,61.87,7242000078.43,0.06,509498524.23,24278000500.56,2307999963.52,0.44,0.16,2307999963.52,0.98,Consumer Cyclical,Entertainment,A media and entertainment company,False
GM,General Motors,0,31.73,49622255868.98,-0.5,0.09,79099999154.2,0.1,0.93,107887998064.64,42.65,9883999995.84,0.03,390254614.08,44719999858.98,24103999503.98,-0.22,0.09,15931999853.21,0.87,Consumer Cyclical,Autos,"Designs & sells cars, trucks & automobile parts",False
TJX,TJX Companies,0,73.23,49103906468.33,-1.35,0.05,1615951998.63,0.99,0.09,4263659880.71,71.27,3791965917.9,0.04,255780204.2,4451355908.39,2224800974.1,0.04,0.89,1803647966.76,0.88,Consumer Cyclical,Retail - Apparel & Specialty,An off-price apparel & home fashions retailer,False
F,Ford Motor,0,11.48,47957016315.18,-4.25,0.06,137223997550.99,0.1,0.69,155367998506.18,31.09,13151000063.75,0.27,377360126.58,31483999593.08,34164999973.42,-0.61,0.09,13340000243.72,0.79,Consumer Cyclical,Autos,Producer of cars and trucks,False
LVS,Las Vegas Sands,0,59.48,45730123123.75,0.88,0.05,9756923861.23,0.18,0.13,14310406089.77,32.74,2525888998.42,0.05,216391104.61,6343882075.41,1790400002.1,0.9,0.18,1790400002.1,1,Consumer Cyclical,Travel & Leisure,"Owns, operates and develops casino resorts",False
FOXA,Twenty-First Century Fox,0,27.09,45110431420.74,9.94,0.08,19487999886.88,0.22,0.28,28613999969.85,37.03,6245999931.64,0.08,295341348.58,13806999897.79,4681000034.8,-0.26,0.22,4681000034.8,0.87,Consumer Cyclical,Entertainment,A media and entertainment company,False
CUK,Carnival,0,49.64,37661414467.44,5.8,0.09,9393000008.15,0.09,0.61,31831000109.44,58.41,2984000007.5,0.06,16034296.41,22899999530.58,462000005.36,-0.13,0.09,462000005.36,0.86,Consumer Cyclical,Travel & Leisure,A cruise leisure travel company,False
CCL,Carnival,0,49.82,37461903964.03,6.34,0.09,9393000008.15,0.09,0.61,31831000109.44,56.05,2984000007.5,0.06,212027429.4,22899999530.58,462000005.36,-0.09,0.09,462000005.36,0.9,Consumer Cyclical,Travel & Leisure,A global cruise company,False
EBAY,eBay,0,28.03,37144720362.43,-10.9,0.08,9031000156.48,0.3,0.22,14096999989.11,31.84,2349000012.53,0.08,312027419.38,6819000132.44,8045000059.59,-0.12,0.17,1753000008.73,0.85,Consumer Cyclical,Retail - Apparel & Specialty,Provides online marketplace for the sale of goods,False
YUM,Yum Brands,0,62,35405646142.92,-2.11,0.23,9166999854.8,0.49,-0.08,4385999769.74,36.36,2150000002.84,0.04,309990063.43,-1895999971.68,2885000041.2,0.76,0.49,2885000041.2,0.95,Consumer Cyclical,Restaurants,Develops and operates quick service restaurants,False
JCI,Johnson Controls,0,43.94,29674315814.45,10.98,0.06,7997999947.5,0.12,0.34,17129999757.14,33.61,1969000015.23,0.01,337203719.7,9598999953.5,466999999.47,0.34,0.12,466999999.47,1,Consumer Cyclical,Autos,Provides automotive interiors & power solutions,False
ORLY,O'Reilly Automotive,0,259.58,26590206617.46,-5.47,0.06,1886500997.16,0.51,0.07,3226944037.88,264.23,1654116014.01,0.04,217548539.9,1900763032.21,560319999.23,-0.02,0.51,560319999.23,0.89,Consumer Cyclical,Retail - Apparel & Specialty,Retailer of automotive aftermarket parts,False
ROST,Ross Stores,0,62.85,25500081674.69,-1.41,0.04,396259007.37,0.81,0.11,2082870958.6,37,1684838984.56,0.05,157214132.99,2614329963.76,928931002.76,0.71,0.81,927718018.96,0.97,Consumer Cyclical,Retail - Apparel & Specialty,An off-price apparel and home fashion chain,False
VFC,VF,0,54.56,23246049295.3,0.7,0.07,3088425048.3,0.22,0.22,7223377017.38,74.21,1580310014.26,0.05,161383993.62,4872776985.08,737824995.68,-0.25,0.22,737824995.68,0.82,Consumer Cyclical,Manufacturing - Apparel & Furniture,Manufacturer of apparels & footwear,False
HLT,Hilton Worldwide Holdings,0,23.3,22695573881.75,3.33,0.01,10400999945.27,0.12,0.28,16057999921.4,32.64,1946000043.66,0.04,158999256.19,6516000132.71,858999983.48,-0.28,0.12,858999983.48,0.91,Consumer Cyclical,Travel & Leisure,"Owns, leases & manages hotels",False
AZO,AutoZone,0,731.88,22460138263.06,-3.78,0.07,4924119026.89,0.7,-0.09,2946847043.89,739.2,2060395025.54,0.05,255653743.77,-1787538014.48,189734003.27,-0.01,0.7,189734003.27,0.9,Consumer Cyclical,Retail - Apparel & Specialty,A retailer of automotive parts & accessories,False
SIRI,Sirius XM Holdings,0,4.27,20340798426.64,4.66,0.08,6102089980.12,0.28,-0.03,5023193934.01,1.13,1396438003.61,0.06,200201249,-506513993.73,572382001.25,2.78,0.28,572382001.25,0.97,Consumer Cyclical,Entertainment,Engaged in radio broadcasting,False
LB,L Brands,0,65.18,20238221719.44,-7.61,0.07,5719000034.5,0.65,-0.06,3316000026.61,96.68,2148345996.57,0.06,145439293.57,-1130000010.97,1273000023.37,-0.3,0.65,1273000023.37,0.66,Consumer Cyclical,Retail - Apparel & Specialty,Operates women's intimate and other apparel stores,False
OMC,Omnicom Group,0,81.36,20105752732.79,-0.71,0.06,5032500028.16,0.37,0.12,5419800000.14,70.09,1982500022.56,0.1,114022977.39,2323900019.04,1969199996.87,0.19,0.37,1936600003.96,0.93,Consumer Cyclical,Advertising & Marketing Services,An advertising & marketing communications company,False
IP,International Paper,0,44.75,19729470942.96,-2.12,0.05,10901000061.58,0.16,0.23,12548000339.68,38.08,1952000012.94,0.06,137823358.39,4209000078.5,2562000043.87,0.22,0.16,2562000043.87,0.9,Consumer Cyclical,Packaging & Containers,A paper and packaging company,False
DLPH,Delphi Automotive,0,70.11,19453580732.5,3.41,0.06,4074000046.69,0.26,0.13,6230999985.68,85.67,1627000014.48,0.06,154140057.77,2552000020.01,394999998.98,-0.17,0.26,394999998.98,0.79,Consumer Cyclical,Autos,Manufacturer of vehicle components,False
EXPE,Expedia,0,127.01,17474828910.89,7.89,0.03,3204209945.28,0.07,0.2,5245490976.23,128.56,338935997.72,0.03,262485296.92,3885756067.93,1890156017.8,-0.01,0.07,1844475035.81,0.97,Consumer Cyclical,Travel & Leisure,An online travel company,False
MAR,Marriott International,0,73.02,17128782992.71,9.62,0.07,4360000003.98,6.42,-0.19,219000134.23,77.59,1405000014.15,0.06,251800895.36,-3461999936.11,678999995.74,-0.05,6.42,678999995.74,0.97,Consumer Cyclical,Travel & Leisure,Owns & franchises hotel properties,False
MGA,Magna International,0,39.84,17038100334.2,-7.05,0.08,3281999999.18,0.21,0.64,12716000102.75,53.9,2622000026.62,0.06,53763839.09,9797999854.03,363999994.9,-0.24,0.21,363999994.9,0.87,Consumer Cyclical,Autos,An automotive supplier,False
VIA,Viacom,0,41.7,16984810369.5,3.47,0.04,12364999946.28,0.2,0.25,16265000101.3,57.61,3248999943.47,0.09,2825429.55,4091999919.79,192000003.21,-0.25,0.2,192000003.21,0.76,Consumer Cyclical,Entertainment,An entertainment content company,False
RCL,Royal Caribbean Cruises,0,77.56,16134105015.2,7.23,0.02,9717851928.49,0.08,0.53,18329573416.14,99.02,1430281010.97,-0.01,159942798.57,8790149064.31,178428003.24,-0.2,0.08,178428003.24,0.76,Consumer Cyclical,Travel & Leisure,Operates a fleet of cruise ships,False
GPC,Genuine Parts,0,88.71,14958399211.65,-8.82,0.05,775000007.53,0.28,0.25,3872034956.47,89.9,1100394998.03,0.07,64672863,3322211999.07,225176996.64,0.02,0.28,225176996.64,0.84,Consumer Cyclical,Retail - Apparel & Specialty,Distributes auto & industrial replacement parts,False
ULTA,Ulta Salon Cosmetics,0,232.63,14842755546.31,-1.7,0.02,,0.53,0.1,1197853011.72,199,571188014.42,0.01,245536174.97,1391936990.09,304084004.96,0.17,0.48,194084000.77,0.84,Consumer Cyclical,Retail - Apparel & Specialty,A beauty retailer company,False
BLL,Ball,0,79.6,14278025981.72,1.56,0.02,8096999854.41,0.06,0.27,11271999979.75,62.14,669399988.17,0.02,98714146.93,3820000050.49,644999993.42,0.29,0.06,644999993.42,0.97,Consumer Cyclical,Packaging & Containers,Supplies metal and plastic packaging,False
CMG,Chipotle Mexican Grill,0,378.54,12330533943.68,-10.52,0.1,,0.1,0.13,1286891966.54,418.35,107629996.96,0.01,482271062.75,1441019985.9,359148997.95,-0.1,0.08,154128000.08,0.61,Consumer Cyclical,Restaurants,Operates chipotle mexican grill restaurants,False
WHR,Whirlpool,0,157.93,12234043691.84,-1.93,0.07,5388999955.06,0.15,0.42,9368000095,157.24,1399000002.43,0.05,154936349.85,5004000019.98,1025000012.54,0.03,0.15,1025000012.54,0.82,Consumer Cyclical,Manufacturing - Apparel & Furniture,Manufactures and markets home appliances,False
WRK,WestRock,0,45.69,12192461641.72,0.07,0.14,5859100003.05,0.02,0.86,15513499809.35,47.01,286999987.09,0.07,83454130.49,9913100041.64,258699999.78,0,0.02,258699999.78,0.93,Consumer Cyclical,Packaging & Containers,Manufactures containerboard and paperboard product,False
BBY,Best Buy Co,0,37.99,12113537153.83,-0.89,0.11,1384000021.22,0.74,0.36,3842000155.21,28.38,1662000024.86,0.13,207958845.98,4319000059.41,3451000058.2,0.37,0.43,1860999983.78,0.95,Consumer Cyclical,Retail - Apparel & Specialty,A retailer of consumer electronics,False
M,Macy's,0,37.87,11428733159.73,1.69,0.14,7629999867.67,0.15,0.35,10676000029.53,57.33,1586999973.46,0.09,246072847.23,4045999991.57,1000000005.25,-0.31,0.15,1000000005.25,0.84,Consumer Cyclical,Retail - Apparel & Specialty,An omnichannel retailer,False
LSXMA,Liberty SiriusXM Gr,0,33.54,11382494435.65,2.54,0.2,6363000052.21,0.08,0.89,15816999789.95,133.54,1217000015.2,0.1,13139166.24,9979999823.07,526000002.87,-0.75,0.08,526000002.87,0.94,Consumer Cyclical,Entertainment,Offers subscription based satellite radio service,False
DHI,D.R. Horton,0,27.77,11243030463.5,-4.9,0.01,3301299934.73,0.14,0.63,8906700059.14,38.62,1231399993.44,0.05,116576634.61,6512200024.87,906800007.63,-0.27,0.14,906800007.63,0.81,Consumer Cyclical,Homebuilding & Construction,A homebuilding company,False
AAP,Advance Auto Parts,0,137.67,10981222051.18,-6.19,0,1170105981.17,0.21,0.27,3814176055.36,166.75,793886016.13,0.03,159177201.39,2748896979.33,104826998.84,-0.17,0.21,104826998.84,0.71,Consumer Cyclical,Retail - Apparel & Specialty,Retailer of auto parts and accessories,False
DISCA,Discovery Communications,0,25.85,10658747620.86,-2.08,0.15,7996000108.62,0.15,0.51,12974000262.27,39.86,1973999989.85,0.08,88359300.4,5202000056.56,224000000.25,-0.35,0.15,224000000.25,0.83,Consumer Cyclical,Entertainment,A media and entertainment company,False
MAT,Mattel,0,31.06,10313945267.89,5.5,0.05,2433500044.13,0.12,0.23,4551800085.31,3.45,550653012.19,0.03,102965302.75,2415400026.55,297099997.23,8.44,0.12,297099997.23,0.91,Consumer Cyclical,Travel & Leisure,Manufactures and markets toy products,False
KMX,CarMax,0,48.68,10215202581.08,-4.81,0.09,11481808143.27,0.06,0.33,14228122023.03,62.52,838515994.9,-0.05,123644441.02,3062345031.39,316031006.48,-0.22,0.06,316031006.48,0.8,Consumer Cyclical,Autos,A retailer of used vehicles in the United States,False
COH,Coach,0,36.04,10198151072.67,-0.58,0.04,591399993.04,0.38,0.27,1786699934.95,21.15,678000005.67,0.04,130172970.85,2728499992.8,1533200001.12,0.77,0.38,1533200001.12,0.83,Consumer Cyclical,Retail - Apparel & Specialty,Markets fine accessories and gifts,False
HAS,Hasbro,0,83.3,9948609591.46,5.86,0.04,1726737982.95,0.3,0.17,2638126053.23,78.93,791591995.6,0.05,92233733.38,1741760020.58,830372003.91,0.08,0.3,830372003.91,0.95,Consumer Cyclical,Travel & Leisure,Manufacturer of games and toys,False
WYNN,Wynn Resorts,0,86.67,9916470544.13,-11.29,0.02,9440855843.62,0.07,-0.02,7796049721.8,57.79,534628003.56,-0.06,316113228.9,-133997999.08,1736804011.61,0.53,0.07,1510807975.06,0.8,Consumer Cyclical,Travel & Leisure,Owns & operates casino resorts,False
